edge_id,from_node,to_node,length_m,speed_mps,drive_time_s,num_lanes
29965273#1,329923547,329923537,23.04,4.5144,5.1037,1
29965275#0,328348395,328348571,48.15,4.5143,10.6662,1
29965275#1,328348571,328348395,40.05,4.5142,8.872,1
29965278#0,328348735,328348813,31.77,4.5142,7.0378,1
29965278#1,328348813,328348735,18.41,4.5142,4.0782,1
29965280#0,328348914,2445342292,0.2,4.5147,0.0443,1
29965280#1,2445342292,328348914,47.99,4.5142,10.6308,1
29965283#0,295144616,329923585,110.61,4.5142,24.5025,1
29965287#0,329923559,329923619,60.32,4.5142,13.3622,1
29965288#0,329923619,329923638,88.42,4.5143,19.5868,1
29965288#1,329923638,329923619,94.53,4.5143,20.9403,1
29965301,329923749,329923828,279.54,4.5142,61.924,1
29965303#0,329923828,329923903,406.53,4.5143,90.0548,1
29965305#1,295144554,329923907,2.36,3.6113,0.6535,1
29965305#2,329923907,295144554,56.8,3.6108,15.7308,1
29965308#0,299134026,329923939,127.13,3.6108,35.2086,1
29965312#0,299134025,329923974,130.99,3.6107,36.2778,1
29965316#0,299134024,329924001,136.27,3.6108,37.74,1
29965325#0,295406626,329924198,38.68,3.6108,10.7123,1
29965327#0,329924198,329924219,37.59,3.6108,10.4105,1
29965327#1,329924219,329924198,40.54,3.6107,11.2277,1
29965330#0,295406642,295406648,367.09,3.6108,101.6658,1
29965333#0,306013066,306013067,397.03,3.6107,109.9578,1
29965344#0,328347183,328347209,17.26,3.6107,4.7803,1
29965344#1,328347209,328347183,81.76,3.6108,22.6434,1
29965346#0,329250481,329250345,37.99,3.6108,10.5212,1
29965346#1,329250345,329250481,35.92,3.6108,9.948,1
29965348#1,328347026,328347123,47.33,3.6108,13.108,1
29965348#2,328347123,328347026,27.0,3.6108,7.4775,1
29965350#0,328346645,328346710,48.89,3.6108,13.54,1
29965350#1,328346710,328346645,61.29,3.6107,16.9745,1
29965352#0,328347615,328347697,39.36,3.6107,10.9009,1
29965352#1,328347697,328347615,33.28,3.6108,9.2169,1
29980112#0,329923351,293459053,144.5,3.6107,40.0194,1
29980112#1,293459053,301490903,137.76,3.6108,38.1526,1
29980112#3,301490903,301490904,63.12,3.6107,17.4812,1
29980112#4,301490904,329250962,84.79,3.6107,23.4828,1
29980112#5,329250962,301490890,260.22,3.6108,72.068,1
29980112#8,301490890,295144682,42.52,3.6107,11.776,1
29980113#0,301490906,2542647858,43.4,3.6107,12.0197,1
29980113#1,2542647858,301490906,40.72,3.6107,11.2775,1
29997219#0,300707191,1772182829,84.39,4.5142,18.6942,1
29997219#1,1772182829,300707191,13.25,4.5143,2.9351,1
29997223#0,300707211,300707222,42.15,4.5142,9.3372,1
29997223#1,300707222,300707211,37.19,4.5142,8.2385,1
29997227#0,295144589,329923235,233.88,4.5143,51.8092,1
29997227#3,329923235,295144600,66.94,4.5142,14.8286,1
29997227#4,295144600,328355015,74.66,4.5142,16.5388,1
29997227#5,328355015,295144602,64.31,4.5143,14.2458,1
29997271#0,299027481,420326441,31.14,4.5142,6.8982,1
29997271#1,420326441,299027481,41.27,4.5142,9.1422,1
30011838#0,330382360,330382364,68.14,4.5142,15.0945,1
30011840#0,293815255,293815259,321.61,4.5142,71.2434,1
30011841#0,328349815,330382409,142.95,4.5142,31.6665,1
30011842#0,330382409,330382418,34.33,4.5142,7.6049,1
30011842#1,330382418,330382409,25.0,4.5141,5.5382,1
30011843#0,330382425,330382471,493.3,4.5142,109.2763,1
30011844#0,330382472,330382478,100.54,4.5142,22.2717,1
30011845#0,330382478,330382486,30.53,4.5142,6.7631,1
30011845#1,330382486,330382478,29.85,4.5143,6.6123,1
30011846#0,416223313,330382524,41.57,3.6107,11.5129,1
30011846#1,330382524,330382526,77.12,3.6107,21.3585,1
30011846#2,330382526,330382527,229.83,3.6107,63.6517,1
30011846#3,330382527,330382540,37.84,3.6108,10.4797,1
30011847#0,330382540,330382539,69.42,3.6108,19.2258,1
30011847#4,330382539,330382540,2.24,3.6112,0.6203,1
30011848#0,330382522,330382527,274.64,3.6107,76.0618,1
30011849#0,330382524,330382521,222.48,3.6108,61.616,1
30011851#0,330382520,330382611,121.57,3.6108,33.6689,1
30101769#0,2243680788,24486685,443.15,8.125,54.5415,1
30101770#0,330382611,330382612,80.13,3.6108,22.192,1
30105625#0,331664429,331664433,195.93,3.6107,54.2631,1
30105626#0,331664433,331664439,44.55,3.6107,12.3382,1
30105626#1,331664439,331664433,39.55,3.6107,10.9535,1
30105627#0,295144352,295144384,523.08,3.6108,144.8674,1
30105628#0,295144384,331664523,133.24,3.6108,36.9009,1
30125154#0,412684299,331969122,239.02,3.6107,66.1969,1
30125156#0,331969125,363711084,66.02,3.6107,18.2843,1
30125156#2,363711084,412689890,90.05,3.6108,24.9394,1
30125156#4,412689890,331969126,87.39,3.6107,24.2028,1
30125163#0,443127179,331969254,237.81,3.6108,65.8615,1
30125166#0,443127178,443127177,237.49,3.6108,65.7729,1
30125192#0,331969396,412684300,42.87,3.6107,11.8729,1
30125192#1,412684300,331969397,78.01,3.6108,21.6049,1
30125196#0,412684300,331969126,225.11,3.6108,62.3443,1
30125201#0,331969417,331969423,42.94,3.6107,11.8923,1
30125201#1,331969423,331969417,43.21,3.6107,11.9671,1
30125203#0,338450634,338450640,718.32,4.5142,159.1228,1
30125211#0,338450584,331969548,325.83,3.6108,90.2388,1
30125225,2038386672,331969691,508.0,8.125,62.5231,1
30142048#1,1701347075,8932491474,29.12,4.5142,6.4508,1
30142048#3,8932491474,1701347075,35.93,4.5142,7.9594,1
30142050#0,295175169,295175184,46.76,4.5142,10.3585,1
30142050#1,295175184,295175169,33.97,4.5143,7.5249,1
30142051#0,298025687,298025694,31.18,4.5142,6.9071,1
30142051#1,298025694,298025687,32.06,4.5143,7.1018,1
30142052#0,298025699,298025704,30.84,4.5142,6.8317,1
30142052#1,298025704,298025699,32.17,4.5141,7.1265,1
30167123#0,332419225,344967446,216.89,3.6107,60.068,1
30167123#1,344967446,338450368,69.14,3.6108,19.1483,1
30167123#11,334623749,cluster_334623747_334623751,14.25,3.6108,3.9465,1
30167123#4,338450368,338450452,0.2,3.6101,0.0554,1
30167123#5,338450452,338450371,0.2,3.6101,0.0554,1
30167123#7,338450371,344967495,82.04,3.6108,22.7209,1
30167123#8,344967495,344967466,8.5,3.6106,2.3542,1
30167123#9,344967466,334623749,133.31,3.6108,36.9203,1
30167124#0,442399966,299276344,178.91,3.6108,49.5492,1
30167125#0,332419225,345084900,76.68,3.6107,21.2366,1
30167125#2,345084900,332419229,74.21,3.6107,20.5526,1
30167162#0,332419193,292190572,337.97,3.6108,93.6009,1
30167163,292190571,332419684,19.28,4.5144,4.2708,1
30288922#0,298826269,333850659,147.96,3.6108,40.9775,1
30288922#5,333850659,333850655,107.84,3.6107,29.8665,1
30288923#0,333850659,333850662,197.36,3.6107,54.6591,1
30321824#0,334325801,334325905,479.61,3.6108,132.8283,1
30321824#2,334325905,334325825,67.71,3.6108,18.7523,1
30321824#3,334325825,293956373,86.88,3.6107,24.0615,1
30321825#0,334325825,334325905,512.52,3.6108,141.9428,1
30321826#0,334325970,334325973,62.87,4.5142,13.9271,1
30321827#0,334325973,334325993,30.86,4.5143,6.836,1
30321827#1,334325993,334325973,23.28,4.5143,5.1569,1
30327693#0,2458465705,cluster_300707134_300707139,48.98,4.5142,10.8502,1
30340930#0,338450433,338450405,56.54,3.6107,15.6588,1
30340930#1,338450405,338450403,1.21,3.6109,0.3351,1
30340930#2,338450403,338450429,0.43,3.6104,0.1191,1
30340930#3,338450429,334623749,194.22,3.6108,53.7892,1
30340932,cluster_334623747_334623751,334623755,14.04,3.6108,3.8883,1
30340933#0,cluster_334623747_334623751,338450404,224.93,3.6108,62.2945,1
30340933#2,338450404,338450433,59.48,3.6108,16.4729,1
30368539,280645645,418988963,52.63,3.6107,14.576,2
30368662#0,335034217,2408401455,1.39,3.6113,0.3849,1
30368662#1,2408401455,335034175,76.4,3.6107,21.1591,1
30368663#0,306013501,335034220,139.48,3.6107,38.6292,1
30368664#0,335034175,335034178,141.03,3.6107,39.0585,1
30368665#0,335034178,2452418977,46.15,3.6108,12.7812,1
30368665#1,2452418977,335034178,24.63,3.6108,6.8212,1
30368666#0,335034220,335034245,39.7,3.6107,10.9951,1
30368666#1,335034245,335034220,26.72,3.6108,7.4,1
30387736#0,299391259,396314667,77.26,4.5142,17.1148,2
30518900#0,336984409,338849150,128.93,2.7072,47.624,1
30518900#4,338849150,336984417,224.4,2.7072,82.8886,1
30518900#7,336984417,336984427,132.15,2.7073,48.8132,1
30518902#0,cluster_114197503_302857854,299045598,165.7,2.7072,61.2062,1
30518902#2,299045598,336984471,81.04,2.7072,29.9345,1
30518902#3,336984471,339271844,84.23,2.7073,31.1126,1
30518902#4,339271844,336984463,101.8,2.7072,37.6028,1
30518905#0,114197525,336984595,21.28,4.5144,4.7138,1
30518906#0,336984582,cluster_302857895_336984590,44.19,2.7073,16.3228,1
30518907#0,336984595,336984577,17.81,2.7072,6.5788,1
30518907#1,336984577,339271876,75.94,2.7073,28.0505,1
30518907#3,339271876,336984585,76.83,2.7072,28.3794,1
30518907#6,336984585,336984582,13.22,2.7073,4.8831,1
30518910#0,114197545,336984635,45.83,3.6108,12.6926,1
30518912#0,336984668,336984664,154.13,3.6107,42.6865,1
30518912#2,336984664,338449445,44.84,3.6107,12.4185,1
30518912#4,338449445,336984675,60.54,3.6108,16.7665,1
30518912#5,336984675,338449550,82.95,3.6108,22.9729,1
30518912#6,338449550,338449442,86.22,3.6107,23.8788,1
30607757#0,338449445,338449449,76.87,3.6108,21.2892,1
30607757#3,338449449,338449471,243.77,3.6107,67.5123,1
30607757#5,338449471,4781390282,70.3,3.6108,19.4695,1
30607760#0,338449471,338449449,428.85,3.6107,118.7705,1
30607763,338449550,338449576,285.96,3.6107,79.1969,1
30607767#0,338449576,338449619,35.05,3.6108,9.7071,1
30607767#1,338449619,338449576,43.31,3.6107,11.9948,1
30607769#0,338449983,336984582,258.28,2.7072,95.4031,1
30607771,338450000,338450002,51.49,2.7072,19.0194,1
30607772#0,338450002,338450030,20.63,2.7072,7.6203,1
30607772#1,338450030,338450002,21.58,2.7073,7.9711,1
30607774,336984625,338450075,37.55,2.7072,13.8702,1
30607775#0,338450075,338450088,19.48,2.7073,7.1954,1
30607775#1,338450088,338450075,22.1,2.7072,8.1634,1
30607776#0,336984675,339271891,130.67,3.6107,36.1892,1
30607776#2,339271891,338450120,57.1,3.6108,15.8138,1
30607781,338450274,338450275,34.27,3.6108,9.4911,1
30607782#0,338450275,338450288,28.04,3.6107,7.7658,1
30607782#1,338450288,338450275,25.95,3.6108,7.1868,1
30607783#0,338450309,338450311,75.98,3.6107,21.0428,1
30607783#2,338450311,1821035843,78.26,3.6107,21.6742,1
30607783#4,1821035843,338450312,79.76,3.6108,22.0895,1
30607783#6,338450312,cluster_338450310_340085901,104.8,3.6108,29.0243,1
30607784#0,338450312,338450313,37.44,3.6108,10.3689,1
30607785#0,302857880,1822055188,143.52,2.7073,53.0132,1
30607785#6,1822055188,12054185208,104.89,2.7073,38.744,1
30607787#0,338450316,1801260560,146.64,2.7073,54.1655,1
30607787#3,1801260560,cluster_338450317_7617097819,204.29,2.7073,75.4603,1
30607788#0,1575070800,cluster_1575070783_4612010953_4614302185_6091318473,204.62,3.6108,56.6695,1
30607790#0,1573617448,338450328,128.96,3.6107,35.7157,1
30607790#3,338450328,338450331,178.19,3.6108,49.3498,1
30607791#0,338450331,345084666,68.15,3.6107,18.8742,1
30607791#2,345084666,345084675,61.87,3.6107,17.1351,1
30607791#6,345084675,338450360,65.08,3.6107,18.024,1
30607793,338450403,338450404,20.12,3.6107,5.5723,1
30607794#0,338450405,338450429,111.05,3.6107,30.7554,1
30607795#0,338450430,338450433,170.59,3.6108,47.2449,1
30607796#0,338450435,338450436,189.74,3.6108,52.5486,1
30607797#0,338450368,338450371,76.44,3.6107,21.1702,1
30607798#0,338450452,cluster_290577261_541208434,322.67,3.6108,89.3637,1
30607802#0,338450486,517706894,80.24,3.6108,22.2225,1
30607802#2,517706894,418988956,244.91,3.6108,67.828,1
30607804#0,338450522,418988956,63.3,3.6107,17.5311,1
30607804#1,418988956,418988957,75.71,3.6107,20.968,1
30607805#0,338450550,338450553,10.37,3.6107,2.872,1
30607805#1,338450553,338450564,309.36,3.6107,85.6775,1
30607805#5,338450564,338450575,14.49,3.6109,4.0129,1
30607805#6,338450575,340689482,19.44,3.6107,5.384,1
30607807#0,331969537,2734621771,25.58,3.6108,7.0843,1
30607807#1,2734621771,331969537,17.73,3.6106,4.9105,1
30607808#0,338450586,cluster_363717360_412684304,78.29,3.6107,21.6825,1
30607808#4,cluster_363717360_412684304,363716669,88.9,3.6108,24.6209,1
30607808#6,363716669,412684309,126.63,3.6108,35.0702,1
30607808#8,412684309,412684310,73.15,3.6107,20.2591,1
30607809#0,338450640,338450614,308.59,4.5142,68.3591,1
30607809#4,338450614,8386062664,280.48,4.5143,62.132,1
30607813,cluster_299089253_392900721,299089256,180.36,4.5142,39.9535,2
30607818,338450662,8947325195,317.1,7.2215,43.9105,1
30607826#0,418992828,418992829,25.48,7.2216,3.5283,1
30614606#0,338450199,338450214,48.76,3.6108,13.504,1
30637385,310717070,310717107,225.47,8.125,27.7502,1
30637388#0,cluster_250197382_338849141_6389831235,250197487,13.53,7.2218,1.8735,1
30637389#0,338849157,338849165,16.24,7.2213,2.2489,1
306619670#0,cluster_2465719590_2465719595_293459038,cluster_295144473_481695380,290.47,3.6108,80.4458,1
30672672#0,339204563,7367755780,92.86,2.7072,34.3006,1
30672672#3,7367755780,533847516,83.82,2.7073,30.9612,1
30672672#7,533847516,533847513,76.84,2.7072,28.3831,1
30672672#8,533847513,338449983,100.07,2.7073,36.9637,1
30679512#0,339271792,7463948896,130.34,2.7072,48.1449,1
30679513#0,339271794,2105727179,238.61,2.7072,88.1375,1
30679513#3,2105727179,339271796,128.5,2.7072,47.4652,1
30679514#0,339271797,339271801,257.54,2.7072,95.1298,1
30679516#0,336984436,339271826,152.26,2.7073,56.2415,1
30679517#0,339271826,339271833,38.8,2.7072,14.332,1
30679517#1,339271833,339271826,41.35,2.7073,15.2738,1
30679518#0,339271844,339271846,35.18,2.7072,12.9948,1
30679519#0,339271846,339271853,29.97,2.7073,11.0702,1
30679519#1,339271853,339271846,28.89,2.7072,10.6714,1
30679520#0,336984471,339271860,39.22,2.7072,14.4871,1
30679521#0,339271860,339271866,21.88,2.7072,8.0822,1
30679521#1,339271866,339271860,32.03,2.7073,11.8311,1
30679522#0,339271874,7367755780,247.83,2.7072,91.5431,1
30679523#0,339271876,533847513,256.5,2.7073,94.7455,1
30679524#0,339271877,339271878,0.56,2.7079,0.2068,1
30679524#1,339271878,339271877,50.41,2.7073,18.6203,1
30679525#0,339271891,339271892,47.76,3.6108,13.2271,1
30679526#0,339271892,339271898,59.39,3.6108,16.448,1
30679526#1,339271898,339271892,62.56,3.6107,17.3262,1
30679527,336984661,336984635,174.52,3.6107,48.3335,1
30679528,336984635,336984661,176.13,3.6107,48.7794,1
30679529#0,336984661,336984664,41.67,3.6107,11.5406,1
30679530#0,339271913,339271914,101.82,3.6108,28.1991,1
30679531#0,cluster_339271915_339271936,cluster_306201556_339271925_339271926_340085904_#1more,288.79,3.6108,79.9806,1
30679532#0,cluster_306201556_339271925_339271926_340085904_#1more,cluster_339271915_339271936,289.57,3.6108,80.1966,1
30679533,339271937,339271954,93.93,3.6108,26.0138,1
30679534#0,339271943,339271954,69.04,3.6108,19.1206,1
30679534#1,339271954,339271943,21.13,3.6107,5.852,1
30704639#0,1822055188,cluster_295144862_339573894,69.03,2.7072,25.4982,1
30704639#1,cluster_295144862_339573894,cluster_308232139_339573893,95.0,2.7072,35.0911,1
30704639#2,cluster_308232139_339573893,cluster_308232170_339573892,94.15,2.7073,34.7769,1
30704639#3,cluster_308232170_339573892,cluster_302857895_336984590,179.53,2.7073,66.3145,1
30704639#6,cluster_302857895_336984590,336984585,41.36,2.7072,15.2775,1
30704640#0,cluster_302857895_336984590,cluster_308232170_339573892,176.31,2.7072,65.1252,1
30704640#3,cluster_308232170_339573892,cluster_308232139_339573893,94.11,2.7073,34.7622,1
30704640#4,cluster_308232139_339573893,cluster_295144862_339573894,94.85,2.7072,35.0357,1
30704640#5,cluster_295144862_339573894,1822055188,74.96,2.7073,27.6886,1
30750853#0,309711634,1821035843,77.63,3.6107,21.4997,1
30750853#3,1821035843,306201582,90.08,3.6108,24.9477,1
30750854#0,309711634,cluster_306201559_340085876,79.38,3.6108,21.9843,1
30750854#3,cluster_306201559_340085876,114197545,264.84,3.6107,73.3477,1
30750855#0,cluster_336984543_340085925,cluster_306201556_339271925_339271926_340085904_#1more,279.74,3.6108,77.4742,1
30750855#10,cluster_338450310_340085901,cluster_338450314_412689899,37.59,3.6108,10.4105,1
30750855#11,cluster_338450314_412689899,5033066040,37.64,3.6108,10.4243,1
30750855#5,cluster_306201556_339271925_339271926_340085904_#1more,cluster_309711635_338450163,83.63,3.6107,23.1615,1
30750855#8,cluster_309711635_338450163,cluster_338450310_340085901,77.62,3.6108,21.4969,1
30750856#0,338450120,cluster_336984543_340085925,73.72,3.6107,20.4169,1
30750859#0,cluster_13329700753_340085933,340085930,37.98,3.6108,10.5185,1
30750861#0,340085934,340085935,165.23,2.7073,61.0323,1
30750863#0,340085938,340085945,117.28,2.7073,43.3206,1
30750864#0,340085946,340085947,146.71,2.7073,54.1914,1
30750865,339573880,340085987,50.22,4.5142,11.1249,2
30750868,339573880,1986114285,38.31,5.4178,7.0711,4
30786240#0,332419680,1685306669,293.4,3.6108,81.2572,1
30786262,340433707,30786262-AddedOffRampNode,277.39,8.125,34.1403,1
30786262-AddedOffRampEdge,30786262-AddedOffRampNode,340433753,95.68,8.125,11.776,2
30786265#0,340433753,340433767,133.01,8.125,16.3705,1
30786267#0,cluster_294298830_340433787,1583473982,45.87,2.7072,16.9434,1
30794361#0,340689482,292190577,75.03,3.6107,20.7797,1
30794362#0,340689482,338450546,167.48,3.6108,46.3837,1
30794362#5,338450546,338450577,102.74,3.6108,28.4538,1
309115710#0,481695382,cluster_2465719590_2465719595_293459038,187.72,3.6107,51.9892,2
309115710#2,cluster_2465719590_2465719595_293459038,389902926,70.88,3.6108,19.6302,2
309115711,481695379,cluster_295144473_481695380,68.48,5.4177,12.64,2
309115713,3144328382,481695379,46.6,5.4178,8.6012,3
309115714#0,cluster_1575535670_1575535690_334326003_89228924,3144328382,47.4,5.4178,8.7489,2
309115716#0,3144328380,cluster_1575535670_1575535690_334326003_89228924,49.46,5.4178,9.1292,4
309115717#0,cluster_295144473_481695380,3144328380,119.9,5.4177,22.1311,2
309115718,3144328383,cluster_1575535670_1575535690_334326003_89228924,132.32,5.4178,24.4234,3
309115719,cluster_295144473_481695380,481695382,90.28,3.6108,25.0031,1
309238761#0,2099065320,296266991,47.63,3.6108,13.1911,2
30976377#0,331969760,338450640,390.08,4.5143,86.4108,1
30976378,299089235,2103068296,311.63,8.125,38.3545,2
309843493#0,297794591,5689341088,139.27,4.5143,30.8511,2
31026579#0,344967216,344967237,309.05,3.6107,85.5917,1
31026582#0,344967237,344967249,37.32,3.6108,10.3357,1
31026585#0,344967276,344967278,216.4,3.6108,59.932,1
31026587#0,344967278,344967304,49.54,3.6108,13.72,1
31026587#2,344967304,344967278,14.7,3.6108,4.0711,1
31026590#0,344967313,344967316,279.66,3.6108,77.452,1
31026593#0,344967326,344967328,34.18,3.6107,9.4662,1
31026595#0,344967328,13266867432,12.6,3.6108,3.4895,1
31026595#1,13266867432,344967328,47.69,3.6108,13.2077,1
31026597#0,344967365,344967379,244.67,3.6108,67.7615,1
31026598#0,344967379,344967444,66.59,3.6107,18.4422,1
31026598#2,344967444,344967385,68.76,3.6108,19.0431,1
31026599#0,344967390,344967441,63.35,3.6107,17.5449,1
31026599#1,344967441,344967393,65.54,3.6107,18.1514,1
31026601#0,344967396,344967413,245.04,3.6108,67.864,1
31026603#0,344967416,344967438,246.71,3.6108,68.3265,1
31026604#0,344967441,344967444,134.94,3.6108,37.3717,1
31026605#0,344967466,344967475,22.23,3.6108,6.1566,1
31026605#2,344967475,344967481,93.77,3.6108,25.9695,1
31026605#5,344967481,344967484,17.69,3.6106,4.8994,1
31026605#6,344967484,344967492,151.94,3.6107,42.08,1
31026606#0,344967495,344967475,22.87,3.6108,6.3338,1
31026607#1,cluster_338450190_340085892,9160868455,157.61,3.6108,43.6502,1
31026608#0,344967583,345084677,67.55,3.6108,18.708,1
31026608#3,345084677,cluster_345084660_345084663,44.71,3.6107,12.3825,1
31026608#6,cluster_345084660_345084663,338450328,61.49,3.6107,17.0298,1
31026608#8,338450328,338450199,196.37,3.6107,54.3849,1
31033125#0,1575070781,cluster_345084660_345084663,174.04,3.6107,48.2006,1
31033126#0,cluster_345084660_345084663,345084666,174.6,3.6107,48.3557,1
31033127#0,1575070785,345084677,221.79,3.6108,61.4249,1
31033127#3,345084677,345084675,175.72,3.6107,48.6658,1
31033128#0,345084681,1549904502,106.97,3.6107,29.6255,1
31033129#0,345084713,412689895,741.37,3.6107,205.3231,1
31033130#0,8241893540,1545816723,110.34,2.7073,40.7572,1
31033131#0,345084761,345084775,565.05,3.6107,156.4911,1
31033132#0,345084778,345084797,422.68,3.6108,117.0615,1
31033133#0,345084800,1914269560,184.4,3.6107,51.0698,1
31033135#0,298826273,345084895,76.65,3.6107,21.2283,1
31033135#3,345084895,345084862,122.11,3.6107,33.8185,1
31033136#0,345084895,345084898,62.91,3.6107,17.4231,1
31033137#0,345084900,299276352,192.94,3.6108,53.4348,1
31033138#0,299276339,345084903,102.28,3.6108,28.3265,1
31033140#0,344967481,344967484,172.85,3.6107,47.8711,1
31033144#1,345085090,345085049,96.69,3.6107,26.7785,1
31033144#2,345085049,345085090,379.53,3.6108,105.1111,1
31033147#0,345085049,345085051,33.6,3.6108,9.3055,1
31033150#0,345085054,345085066,55.61,3.6108,15.4012,1
31033152,345085081,345085066,30.14,3.6107,8.3474,1
31033155,345085066,345085081,27.74,3.6108,7.6825,1
31033157#0,345085081,345085090,41.69,3.6107,11.5462,1
31033159#0,345085110,30255449,546.74,3.6108,151.42,1
31033160#0,345085180,345085226,183.1,3.6108,50.7095,1
31033161#0,345085231,345085235,212.8,3.6108,58.9351,1
31739757#0,416303252,421138189,71.41,3.6108,19.7769,1
317846804,3241611539,292190560,31.79,3.6107,8.8043,2
317847818#0,1489268449,cluster_1489279437_1489279440_1489279442_3241620189_#3more,47.72,3.6108,13.216,2
321232975,4790263183,8192887980,58.67,3.6108,16.2486,1
32306734#0,363709174,363709175,169.99,3.6108,47.0788,1
32306739#0,363709428,363709429,130.47,3.6107,36.1338,1
32306756#0,412684310,1546157809,255.77,3.6107,70.8357,1
32306763#0,412684310,363711339,22.18,3.6107,6.1428,1
32306804#1,331969125,363714039,127.44,3.6108,35.2945,1
32306908#0,412684194,411648955,92.75,3.6108,25.6871,1
32306908#3,411648955,363716669,72.48,3.6107,20.0735,1
32306908#5,363716669,363717148,294.24,3.6108,81.4898,1
32306925#0,1546157809,412684305,71.36,3.6108,19.7631,1
32306925#3,412684305,363717148,126.15,3.6108,34.9372,1
32306925#6,363717148,412689889,29.13,3.6107,8.0677,1
32306925#7,412689889,412684301,42.33,3.6107,11.7234,1
32306925#8,412684301,363716843,91.39,3.6108,25.3105,1
32306929#0,412684301,cluster_363717360_412684304,294.32,3.6108,81.512,1
32306941#0,cluster_363717360_412684304,1810222135,123.46,3.6108,34.1923,1
32306999#0,443127180,363719039,182.9,3.6108,50.6542,1
32306999#3,363719039,363719043,134.17,3.6107,37.1585,1
32307062#0,412689889,363719039,170.79,3.6108,47.3003,1
32307082#0,363719039,363714030,164.74,3.6107,45.6249,1
32307175#0,443127185,363720368,47.38,3.6108,13.1218,1
32308211#0,8492049429,280645659,114.63,3.6108,31.7468,1
32308273#0,442432394,443127193,257.32,3.6108,71.2649,1
32308273#4,443127193,363728132,78.25,3.6107,21.6714,1
32308322#0,443127183,363730874,79.39,3.6108,21.9871,1
32308322#4,363730874,363731229,129.8,3.6107,35.9483,1
32308322#7,363731229,443127186,113.18,3.6108,31.3452,1
32308322#8,443127186,363719043,81.34,3.6108,22.5271,1
32308708#0,443127193,363730874,124.36,3.6108,34.4415,1
32308708#3,363730874,363730875,83.62,3.6107,23.1588,1
32829040#0,369888510,408435647,381.12,3.6108,105.5514,1
33188609#0,376045510,376116109,161.23,3.6107,44.6529,1
33191795#0,376116378,376116109,138.45,3.6108,38.3437,1
33191795#2,376116109,418996075,58.65,3.6108,16.2431,1
33191795#4,418996075,376115785,205.07,3.6108,56.7942,1
33191802#0,376115373,418996076,187.66,3.6107,51.9726,1
33191802#3,418996076,376117044,207.34,3.6107,57.4231,1
33191806#0,376117786,418996077,206.55,3.6107,57.2043,1
33191806#3,418996077,376115090,170.25,3.6108,47.1508,1
33191810#0,376114940,412689918,150.59,3.6107,41.7062,1
33191810#3,412689918,376117839,201.18,3.6108,55.7169,1
33191816#0,376119030,376119159,189.12,3.6108,52.3769,1
33191823#0,418996076,418996075,83.55,3.6107,23.1394,1
33191823#3,418996075,418996074,81.37,3.6108,22.5354,1
33407419#0,380059947,380059648,134.18,3.6108,37.1612,1
33407435#0,390608925,380059958,72.18,3.6108,19.9902,1
33407435#3,380059958,380059947,178.79,3.6108,49.516,1
33407435#5,380059947,380060486,172.68,3.6107,47.824,1
33407439#0,293911678,2753073648,52.08,4.5142,11.5369,1
33407450#0,380060129,380060469,242.15,3.6107,67.0637,1
33407472#0,380063488,380060112,90.93,3.6108,25.1831,1
33580663#0,280645744,443127200,80.18,3.6108,22.2058,1
33580663#3,443127200,443127199,77.91,3.6108,21.5772,1
33580663#5,443127199,443127198,80.44,3.6108,22.2778,1
33580663#7,443127198,369887847,94.03,3.6108,26.0415,1
33580663#9,369887847,1553072112,109.28,3.6107,30.2652,1
33827807#0,297024084,1623257629,109.42,4.5142,24.2388,2
33833197#0,387552359,429385249,62.59,3.6107,17.3345,1
33833197#3,429385249,297024112,46.18,3.6108,12.7895,1
33833321,380060112,380063483,145.24,3.6108,40.2243,1
33859797#0,411932239,411932233,69.11,3.6108,19.14,1
33859797#3,411932233,293911791,121.0,3.6107,33.5111,1
33859797#5,293911791,442432398,69.61,3.6108,19.2785,1
33859797#7,442432398,387944279,91.14,3.6108,25.2412,1
33869037#0,328346878,328347026,126.51,3.6108,35.0369,1
34023020,329923351,2466643837,56.42,3.6108,15.6255,1
34209085#0,1514895831,298584984,129.07,3.6107,35.7462,1
34209086,392323916,338450661,289.11,8.125,35.5828,1
34258243,310717148,2103068296,431.98,8.125,53.1668,1
34258244,392900727,344446974,361.01,8.125,44.432,1
34258245,299089235,cluster_299089253_392900721,405.47,8.125,49.904,1
34258251,260316108,392900889,456.36,8.125,56.1674,1
34258255,24486683,338450782,579.17,8.125,71.2825,1
34439180,310717201,2256349210,176.98,8.125,21.7822,3
34439181#0,4250580079,300153147,115.93,3.6108,32.1068,1
34442226,396314667,2038386672,117.92,4.5142,26.1218,3
34442227,34442227-AddedOnRampNode,392900889,264.22,8.125,32.5194,2
34442227-AddedOnRampEdge,24486685,34442227-AddedOnRampNode,94.48,8.125,11.6283,3
34442228,24486675,1870942094,483.64,8.125,59.5249,2
34442229,24486683,392901090,554.85,8.125,68.2892,2
34850632#0,260316103,408435644,216.89,3.6107,60.068,1
34850633#0,408435645,408435646,246.79,3.6108,68.3486,1
350415486#0,418991447,309711609,97.58,3.6107,27.0249,1
350415490,2090596137,3561667625,86.13,3.6107,23.8538,1
35115977#0,411929139,411932233,215.9,3.6108,59.7935,1
35115978#0,420326610,295699979,183.42,3.6107,50.7985,1
