edge_id,from_node,to_node,length_m,speed_mps,drive_time_s,num_lanes
31033147#0,345085049,345085051,33.6,11.11,3.0243,1
31033150#0,345085054,345085066,55.61,11.11,5.0054,1
31033152,345085081,345085066,30.14,11.1099,2.7129,1
31033155,345085066,345085081,27.74,11.1102,2.4968,1
31033157#0,345085081,345085090,41.69,11.1099,3.7525,1
31033159#0,345085110,30255449,546.74,11.11,49.2115,1
31033160#0,345085180,345085226,183.1,11.11,16.4806,1
31033161#0,345085231,345085235,212.8,11.11,19.1539,1
31739757#0,416303252,421138189,71.41,11.1101,6.4275,1
317846804,3241611539,292190560,31.79,11.1099,2.8614,2
317847818#0,1489268449,cluster_1489279437_1489279440_1489279442_3241620189_#3more,47.72,11.1101,4.2952,2
321232975,4790263183,8192887980,58.67,11.1101,5.2808,1
32306734#0,363709174,363709175,169.99,11.11,15.3006,1
32306739#0,363709428,363709429,130.47,11.11,11.7435,1
32306756#0,412684310,1546157809,255.77,11.11,23.0216,1
32306763#0,412684310,363711339,22.18,11.11,1.9964,1
32306804#1,331969125,363714039,127.44,11.11,11.4707,1
32306908#0,412684194,411648955,92.75,11.11,8.3483,1
32306908#3,411648955,363716669,72.48,11.1099,6.5239,1
32306908#5,363716669,363717148,294.24,11.11,26.4842,1
32306925#0,1546157809,412684305,71.36,11.1101,6.423,1
32306925#3,412684305,363717148,126.15,11.11,11.3546,1
32306925#6,363717148,412689889,29.13,11.1098,2.622,1
32306925#7,412689889,412684301,42.33,11.1099,3.8101,1
32306925#8,412684301,363716843,91.39,11.11,8.2259,1
32306929#0,412684301,cluster_363717360_412684304,294.32,11.11,26.4914,1
32306941#0,cluster_363717360_412684304,1810222135,123.46,11.11,11.1125,1
32306999#0,443127180,363719039,182.9,11.11,16.4626,1
32306999#3,363719039,363719043,134.17,11.11,12.0765,1
32307062#0,412689889,363719039,170.79,11.11,15.3726,1
32307082#0,363719039,363714030,164.74,11.11,14.8281,1
32307175#0,443127185,363720368,47.38,11.1101,4.2646,1
32308211#0,8492049429,280645659,114.63,11.11,10.3177,1
32308273#0,442432394,443127193,257.32,11.11,23.1611,1
32308273#4,443127193,363728132,78.25,11.11,7.0432,1
32308322#0,443127183,363730874,79.39,11.11,7.1458,1
32308322#4,363730874,363731229,129.8,11.11,11.6832,1
32308322#7,363731229,443127186,113.18,11.11,10.1872,1
32308322#8,443127186,363719043,81.34,11.11,7.3213,1
32308708#0,443127193,363730874,124.36,11.11,11.1935,1
32308708#3,363730874,363730875,83.62,11.1099,7.5266,1
32829040#0,369888510,408435647,381.12,11.11,34.3042,1
33188609#0,376045510,376116109,161.23,11.11,14.5122,1
33191795#0,376116378,376116109,138.45,11.11,12.4617,1
33191795#2,376116109,418996075,58.65,11.1101,5.279,1
33191795#4,418996075,376115785,205.07,11.11,18.4581,1
33191802#0,376115373,418996076,187.66,11.11,16.8911,1
33191802#3,418996076,376117044,207.34,11.11,18.6625,1
33191806#0,376117786,418996077,206.55,11.11,18.5914,1
33191806#3,418996077,376115090,170.25,11.11,15.324,1
33191810#0,376114940,412689918,150.59,11.11,13.5545,1
33191810#3,412689918,376117839,201.18,11.11,18.108,1
33191816#0,376119030,376119159,189.12,11.11,17.0225,1
33191823#0,418996076,418996075,83.55,11.1099,7.5203,1
33191823#3,418996075,418996074,81.37,11.11,7.324,1
33407419#0,380059947,380059648,134.18,11.11,12.0774,1
33407435#0,390608925,380059958,72.18,11.1101,6.4968,1
33407435#3,380059958,380059947,178.79,11.11,16.0927,1
33407435#5,380059947,380060486,172.68,11.11,15.5428,1
33407439#0,293911678,2753073648,52.08,13.8899,3.7495,1
33407450#0,380060129,380060469,242.15,11.11,21.7957,1
33407472#0,380063488,380060112,90.93,11.11,8.1845,1
33580663#0,280645744,443127200,80.18,11.11,7.2169,1
33580663#3,443127200,443127199,77.91,11.11,7.0126,1
33580663#5,443127199,443127198,80.44,11.11,7.2403,1
33580663#7,443127198,369887847,94.03,11.1101,8.4635,1
33580663#9,369887847,1553072112,109.28,11.11,9.8362,1
33827807#0,297024084,1623257629,109.42,13.89,7.8776,2
33833197#0,387552359,429385249,62.59,11.1099,5.6337,1
33833197#3,429385249,297024112,46.18,11.11,4.1566,1
33833321,380060112,380063483,145.24,11.11,13.0729,1
33859797#0,411932239,411932233,69.11,11.11,6.2205,1
33859797#3,411932233,293911791,121.0,11.11,10.8911,1
33859797#5,293911791,442432398,69.61,11.11,6.2655,1
33859797#7,442432398,387944279,91.14,11.11,8.2034,1
33869037#0,328346878,328347026,126.51,11.11,11.387,1
34023020,329923351,2466643837,56.42,11.11,5.0783,1
34209085#0,1514895831,298584984,129.07,11.11,11.6175,1
34209086,392323916,338450661,289.11,25.0,11.5644,1
34258243,310717148,2103068296,431.98,25.0,17.2792,1
34258244,392900727,344446974,361.01,25.0,14.4404,1
34258245,299089235,cluster_299089253_392900721,405.47,25.0,16.2188,1
34258251,260316108,392900889,456.36,25.0,18.2544,1
34258255,24486683,338450782,579.17,25.0,23.1668,1
34439180,310717201,2256349210,176.98,25.0,7.0792,3
34439181#0,4250580079,300153147,115.93,11.11,10.4347,1
34442226,396314667,2038386672,117.92,13.8899,8.4896,3
34442227,34442227-AddedOnRampNode,392900889,264.22,25.0,10.5688,2
34442227-AddedOnRampEdge,24486685,34442227-AddedOnRampNode,94.48,25.0,3.7792,3
34442228,24486675,1870942094,483.64,25.0,19.3456,2
34442229,24486683,392901090,554.85,25.0,22.194,2
34850632#0,260316103,408435644,216.89,11.11,19.5221,1
34850633#0,408435645,408435646,246.79,11.11,22.2133,1
350415486#0,418991447,309711609,97.58,11.11,8.7831,1
350415490,2090596137,3561667625,86.13,11.11,7.7525,1
35115977#0,411929139,411932233,215.9,11.11,19.4329,1
35115978#0,420326610,295699979,183.42,11.11,16.5095,1
351917200#0,250197481,250197471,75.25,8.33,9.0336,1
351917200#3,250197471,250197456,169.94,8.33,20.401,1
351917200#4,250197456,250197486,119.16,8.33,14.3049,1
351917201#1,cluster_13130062297_13329700774_418993207_445219807_#1more,253114351,144.11,13.89,10.3751,2
351917201#3,253114351,9442789560,69.02,13.8901,4.969,2
351917202,416185189,416204116,254.34,13.89,18.311,1
35209941#0,412859588,412859589,277.16,11.11,24.9469,1
353325198#0,8881878777,8881878776,25.87,11.1102,2.3285,1
353325502#0,306201562,309711633,79.73,11.11,7.1764,1
353325502#2,309711633,330382612,21.51,11.11,1.9361,1
353325502#3,330382612,338450309,40.43,11.1099,3.6391,1
353325502#4,338450309,295144850,123.12,11.11,11.0819,1
353325503#0,287356560,295406662,318.41,13.89,22.9237,2
353325503#4,295406662,345084713,157.41,13.89,11.3326,2
353325503#6,345084713,293956368,167.87,13.89,12.0857,2
35501936#0,416297011,8616701655,82.42,13.8899,5.9338,1
35501936#1,8616701655,416297011,52.95,13.89,3.8121,1
35502235#0,416217235,1762715583,35.2,11.1101,3.1683,1
35502235#1,1762715583,416217235,41.85,11.1099,3.7669,1
35502360#0,416299449,9934577770,0.29,11.1111,0.0261,1
35502360#1,9934577770,416299449,398.18,11.11,35.8398,1
35502655#0,416246717,416247353,9.12,13.8897,0.6566,1
35502655#1,416247353,416246717,49.47,13.8898,3.5616,1
35502666#0,416226879,416246025,32.9,11.11,2.9613,1
35502666#1,416246025,416226879,36.99,11.1101,3.3294,1
35502789#0,416236167,416194769,34.19,13.8899,2.4615,1
35502789#1,416194769,416236167,32.4,13.8901,2.3326,1
35502947#0,416305910,443127200,228.3,13.89,16.4363,1
35503038#0,416208085,416287733,83.7,11.1099,7.5338,1
35503038#2,416287733,416186645,86.84,11.11,7.8164,1
35503038#5,416186645,416288983,85.11,11.11,7.6607,1
35503038#8,416288983,416256692,54.79,11.11,4.9316,1
35503437#0,416300591,416307389,133.2,11.11,11.9892,1
35503614#0,cluster_2306411109_420326577,993341018,21.04,11.1099,1.8938,1
35503944#0,442755834,416285286,400.34,13.89,28.8222,1
35504005#0,442432398,443127194,206.26,11.11,18.5653,1
35504111#0,416214406,338450614,324.93,13.89,23.3931,1
35504120,416269655,416256692,101.69,11.11,9.153,1
35504197#0,418988974,442399959,302.22,11.11,27.2025,1
35504314#0,8971292136,1564571441,239.94,13.89,17.2743,1
35504458#0,416201077,416200980,191.47,11.11,17.234,2
35504517#0,416239624,416262616,82.99,11.1101,7.4698,1
35504517#1,416262616,442760436,80.09,11.11,7.2088,1
35504724#0,416186645,416224607,86.29,11.11,7.7669,1
35504724#3,416224607,421162254,210.92,11.11,18.9847,1
35504814#0,416260625,416184890,53.89,11.11,4.8506,1
35504814#1,416184890,416299177,40.92,11.1099,3.6832,1
35504814#2,416299177,416272373,70.54,11.1101,6.3492,1
35504814#3,416272373,298511555,84.82,11.1099,7.6346,1
35504887#0,418988947,1594214801,70.6,11.1101,6.3546,1
35504887#2,1594214801,1594214784,134.62,11.11,12.117,1
35504887#4,1594214784,416219720,83.75,11.1099,7.5383,1
35504887#5,416219720,416257325,177.62,11.11,15.9874,1
35505055#0,416184890,418995332,219.41,11.11,19.7489,1
35505225#0,416286375,418988944,212.25,11.11,19.1044,1
35505327#0,418988941,416235300,86.86,11.11,7.8182,1
35505327#3,416235300,416210563,85.7,11.11,7.7138,1
35505710#0,499953664,416285961,83.46,11.1099,7.5122,1
35505710#2,416285961,416222177,60.91,11.1101,5.4824,1
35505710#3,416222177,420326605,158.41,11.11,14.2583,1
35505710#5,420326605,416295135,114.95,11.11,10.3465,1
35505710#9,416295135,416280816,64.91,11.11,5.8425,1
35505775#0,418988969,416240094,149.77,11.11,13.4806,1
35506125#0,416306360,416204338,60.94,11.1101,5.4851,1
35506125#2,416204338,295704979,109.59,11.11,9.8641,1
35506359#3,cluster_1489279437_1489279440_1489279442_3241620189_#3more,416306360,77.89,11.11,7.0108,1
35506519#0,442755844,416191189,117.33,11.11,10.5608,1
35506668#0,416285286,416236167,21.16,13.89,1.5234,1
35507445#0,420326608,420326610,138.76,11.11,12.4896,1
35507785#0,416305687,416257066,197.33,8.33,23.6891,1
35507931#0,1594214788,418988939,308.32,11.11,27.7516,1
35508767#0,416301252,457749580,150.26,11.11,13.5248,1
35508824#0,416259404,442399964,75.22,11.11,6.7705,1
35509181#0,416219191,416295938,213.57,11.11,19.2232,1
35509311#0,416232528,416245143,19.94,11.1099,1.7948,1
35509311#1,416245143,416208856,56.24,11.11,5.0621,1
35509427#0,418988934,418988942,346.14,11.11,31.1557,1
35509427#3,418988942,1594214797,86.99,11.11,7.8299,1
35509427#6,1594214797,416300591,85.35,11.11,7.6823,1
35509427#7,416300591,1594214801,80.96,11.11,7.2871,1
35509537#0,338450614,416268383,81.7,13.8901,5.8819,1
35509748#0,442760456,7369426378,74.44,11.11,6.7003,1
35509779#0,416271216,416272373,214.8,11.11,19.3339,1
35509801,416294844,1772228771,25.68,11.1101,2.3114,1
35509900#0,420326318,416297011,103.57,13.8901,7.4564,1
35509922,442760435,416265977,338.2,11.11,30.441,1
35510130#0,443127188,416210474,256.88,11.11,23.1215,1
35510324#0,442760426,442760425,141.5,11.11,12.7363,1
35510492#0,442755843,416304448,121.54,11.11,10.9397,1
35510492#3,416304448,442755846,123.2,11.11,11.0891,1
35510511#0,416191189,416304448,71.62,11.1101,6.4464,1
35510511#3,416304448,cluster_295699948_442755845_8905696885,82.53,11.1101,7.4284,1
35510706#0,1772228771,421138189,272.61,13.89,19.6263,1
35510765#0,280645611,442435097,229.26,13.89,16.5054,1
35510905#0,416232528,421163789,108.87,11.11,9.7993,1
35511264#0,442435099,416294905,207.57,13.89,14.9438,1
35511264#3,416294905,1592064284,280.84,13.89,20.2189,1
35511497#0,416226879,416215049,43.17,11.11,3.8857,1
35511643#0,416208856,418988934,167.44,11.11,15.0711,2
35511739#0,443127197,416305910,248.89,8.33,29.8788,1
35512061#0,416217136,416196556,111.22,11.11,10.0108,1
35512488#0,457749583,416301252,66.93,11.11,6.0243,1
35512488#2,416301252,416243573,65.73,11.11,5.9163,1
35512857#0,442755853,416295135,179.65,11.11,16.1701,1
35512976#0,cluster_418988971_442399961,1677703264,39.95,11.1099,3.5959,1
35512976#2,1677703264,1543039530,49.28,11.1101,4.4356,1
35513523#0,416277132,443127198,274.49,11.11,24.7066,1
35513857#0,418988973,421138214,256.01,11.11,23.0432,1
35514338#0,416261016,416266906,337.08,13.89,24.2678,1
35515132#0,421146126,416288983,130.26,11.11,11.7246,1
35515132#3,416288983,416243489,86.34,11.11,7.7714,1
35515139#0,1349947413,416280816,181.9,11.11,16.3726,1
35515169,416246717,416194867,45.36,13.8898,3.2657,1
35515192#0,416287016,418988945,212.93,11.11,19.1656,1
35515205#0,10220643198,416235300,88.91,11.11,8.0027,1
35515205#3,416235300,416218655,140.79,11.11,12.6724,1
35515353#0,416219955,418996074,219.92,11.11,19.7948,1
35515465#0,442760443,442760427,160.11,8.33,19.2209,1
35515548#0,418988968,8241884467,141.9,11.11,12.7723,1
35515662#0,418988931,418988941,241.99,11.11,21.7813,1
35516324#0,442760437,416265977,361.27,11.11,32.5176,1
35516433#0,416303252,cluster_416197277_8905697076,109.53,11.11,9.8587,1
35516433#3,cluster_416197277_8905697076,416250744,94.85,11.1099,8.5374,1
35516433#4,416250744,442760458,118.16,11.11,10.6355,1
35516545#1,cluster_2144935908_416273779,cluster_416197277_8905697076,87.5,11.11,7.8758,1
35516874#0,418988966,416240094,106.32,11.11,9.5698,1
35516874#3,416240094,418988970,103.09,11.11,9.279,1
35516880#0,1578545606,1578545678,88.7,11.11,7.9838,1
35516880#3,1578545678,1647504605,88.74,11.11,7.9874,1
35517427#0,416204578,416267212,121.58,11.11,10.9433,1
35517856#0,416265977,416262616,34.26,11.11,3.0837,1
35517912#0,443127192,416267212,132.46,11.11,11.9226,1
35517914#0,416269081,416201533,270.63,13.89,19.4838,1
35518539#0,416243573,457749581,138.11,11.11,12.4311,1
35518567#0,416219358,442399967,108.42,11.11,9.7588,1
35519010#0,418996078,416185307,52.9,11.1099,4.7615,1
35519046#0,416279646,416295938,152.01,11.11,13.6823,1
35519046#1,416295938,416257066,68.79,11.11,6.1917,1
35519046#3,416257066,442399965,214.76,11.11,19.3303,1
35519086#0,416217235,442399968,49.06,11.1101,4.4158,1
35519180#0,416191302,416245143,101.48,11.11,9.1341,1
35519216#0,416244990,457749578,87.84,11.11,7.9064,1
35519606#0,416250744,416196556,159.46,11.11,14.3528,1
35519718#0,416232926,416265573,144.36,16.6699,8.6599,2
35519826#0,416201966,443127187,105.78,11.1099,9.5212,1
35519981#0,416239712,416190298,99.65,11.11,8.9694,1
35519981#2,416190298,418988947,96.92,11.11,8.7237,1
35520319#0,416269424,416299449,78.68,11.11,7.0819,1
35520333#0,416259404,416215119,263.3,11.11,23.6994,1
35520391#0,416294155,416191760,222.3,11.11,20.009,1
35521005#0,418991454,416201966,70.2,11.1101,6.3186,1
35521005#2,416201966,418988962,198.43,11.11,17.8605,1
35521005#4,418988962,418988963,287.26,11.11,25.856,1
35521429#0,416302362,416235919,119.93,11.11,10.7948,1
35521441#0,416215119,416277599,140.54,11.11,12.6499,1
35521820#0,443127196,416269476,227.27,8.33,27.2833,1
35521862#0,416211832,442760429,260.19,11.11,23.4194,1
35521885#0,416261016,416259148,227.38,13.89,16.3701,1
35521885#3,416259148,416231955,163.88,13.89,11.7984,1
35521948#0,416265573,533769769,679.35,27.78,24.4546,2
35522154#0,443127195,416277132,205.66,8.33,24.6891,1
35522795#0,292190541,306013433,323.9,11.11,29.1539,1
35523083,442435100,442435101,357.53,13.89,25.7401,1
35523231,416256692,416269655,101.67,11.11,9.1512,1
35523267#0,442760433,442760432,195.04,11.11,17.5554,1
35523686,416281449,8905697073,64.96,11.11,5.847,1
35523715,416208981,416185189,99.57,11.11,8.9622,1
35523751#0,416299177,416289981,209.27,11.11,18.8362,1
35523966#0,416294572,416187388,94.39,8.33,11.3313,2
35523966#3,416187388,416294155,99.11,8.33,11.898,2
35524051#0,416208981,416204116,206.6,13.89,14.874,1
35524051#2,416204116,445219810,80.06,13.8899,5.7639,1
35524154#0,416299177,416203321,216.3,11.11,19.4689,1
35524696#0,416269081,442435098,178.77,13.89,12.8704,1
35525342#0,416276102,442755836,132.79,11.11,11.9523,1
35525789#0,442760454,442432391,110.82,11.11,9.9748,1
35525879#0,418988958,418988959,80.33,11.11,7.2304,1
35525984#0,418988967,418988964,175.09,11.11,15.7597,1
35526043#0,418988949,416215049,123.83,11.11,11.1458,1
35526043#1,416215049,421155707,113.43,11.11,10.2097,1
35526077#0,416267212,443127191,170.78,11.11,15.3717,1
35526525#0,416203321,416271216,59.27,11.1101,5.3348,1
35526525#2,416271216,298513378,80.82,11.11,7.2745,1
35526795#0,1947591826,416208011,47.08,11.1101,4.2376,1
35527015#0,416186844,438109755,79.51,11.11,7.1566,1
35527181#0,443127190,416214406,272.29,11.11,24.5086,1
35527211#0,cluster_418988971_442399961,1578545606,191.72,11.11,17.2565,1
35527397#0,416289811,416208856,106.64,11.11,9.5986,2
35527781#0,442755833,416194867,144.79,13.8901,10.424,1
35528156#0,cluster_420326593_420326614,416297115,56.89,11.11,5.1206,1
35528376#0,4318773471,442755844,85.93,11.11,7.7345,1
35528536#0,442760444,416185950,165.49,11.11,14.8956,1
35529017#0,416261099,442399966,124.84,11.11,11.2367,1
35529097#0,416243489,418988946,212.36,11.11,19.1143,1
35529162#0,416305403,416206834,152.55,11.11,13.7309,1
35529472#0,443127189,416204578,259.62,11.11,23.3681,1
35529504#0,416299582,420326612,86.59,11.11,7.7939,1
35531589#0,416214406,1947591826,306.93,11.11,27.6265,1
35531648#0,1578545678,442399962,161.14,11.11,14.5041,1
35531885#0,416225216,416257424,86.43,11.11,7.7795,1
35532870#0,416237495,2190611546,99.16,11.11,8.9253,1
35532933#0,416269476,443127199,251.62,11.11,22.6481,1
35533113#0,420326601,420326597,217.97,11.11,19.6193,1
35533443#0,442760434,442760431,185.53,11.11,16.6994,1
35533524#0,298509028,416291637,238.45,11.11,21.4626,1
35534073,1605629364,416194867,128.94,13.8901,9.2829,1
35837379#0,cluster_376119854_418996073_8190304826,416204338,211.83,11.11,19.0666,1
35837380#0,418996072,340433857,116.92,13.8899,8.4176,2
35837380#4,340433857,6835825382,37.56,13.89,2.7041,2
35837482#0,418996081,280645641,48.94,11.1101,4.405,1
35837483#0,331969654,416294905,80.18,13.89,5.7725,1
35837483#2,416294905,416259148,77.45,13.8899,5.576,1
35837483#3,416259148,416266906,183.83,13.89,13.2347,1
35837483#6,416266906,442435101,148.94,13.89,10.7228,1
35837483#7,442435101,442435102,222.23,13.89,15.9993,1
360060393#0,333850655,298825558,66.14,11.11,5.9532,1
360060395#0,298825562,333850655,222.44,11.11,20.0216,1
360060396#0,333850662,335952330,51.25,11.1099,4.613,1
360060396#1,335952330,298826279,38.84,11.1102,3.4959,1
360060396#4,298826279,345084898,100.12,11.11,9.0117,1
360060396#5,345084898,1475138181,531.9,11.11,47.8758,1
36038553#1,345084775,345084797,141.72,11.11,12.7561,1
36038553#4,345084797,295144916,62.74,11.1099,5.6472,1
36175400#0,422347597,422347593,111.56,5.56,20.0647,1
362867814#1,442755836,418988975,66.46,11.11,5.982,1
362867815#0,418988975,293911983,111.33,11.11,10.0207,1
362867816#0,9442789573,283678984,55.14,13.8899,3.9698,3
362867817#0,293911986,2002201332,121.27,11.11,10.9154,1
363819359#0,9434062273,253262184,44.06,13.8899,3.1721,1
363819359#1,253262184,250931931,85.98,13.8899,6.1901,1
363819359#3,250931931,13236828793,43.35,13.8898,3.121,1
367255641#0,418988937,411929172,18.29,11.1098,1.6463,1
374642654#0,cluster_1573617449_4612010955_4614302186_4614303596,cluster_1575070792_4612010948_6091318468_6091318470,146.55,13.8899,10.5508,1
374642729#0,3780382809,21456887,51.21,13.8901,3.6868,1
374642839,280645641,280645645,10.17,11.1099,0.9154,1
37749386#0,298585001,cluster_298585004_4318773467_4611981573_4611982703,87.88,11.11,7.91,1
378054441,340433707,24486685,381.95,25.0,15.278,2
378054443#0,340433753,260316108,76.76,25.0,3.0704,1
378064881,392901047,338450782,75.67,13.89,5.4478,2
378064884,2243680788,260316108,62.38,13.89,4.491,2
378064885,338450782,2243680788,137.83,13.89,9.923,3
378064886,2038386672,338450751,90.38,13.8901,6.5068,2
37853939#0,416277147,443970618,168.78,11.11,15.1917,1
37891918#0,442760427,416294844,170.75,11.11,15.369,1
384921496#0,7935712602,cluster_10782939_340086040_533769764_533769766,746.23,16.67,44.7648,2
38620171#0,30255446,306013088,82.93,11.1101,7.4644,1
38620171#2,306013088,295406719,84.26,11.1099,7.5842,1
38620171#5,295406719,295406720,53.45,11.11,4.811,1
38620172#10,344967216,9442302169,3.98,13.8918,0.2865,2
38620172#3,30255449,344967216,149.99,13.89,10.7984,2
38620173#0,8256400677,295406701,148.07,13.89,10.6602,1
38620173#1,295406701,9442302171,157.48,13.8899,11.3377,1
38654374#0,457749575,7881859029,33.66,11.11,3.0297,1
38654375#0,457749578,457749580,66.12,11.11,5.9514,1
38654375#2,457749580,457749581,67.12,11.11,6.0414,1
38896608#1,cluster_10782939_340086040_533769764_533769766,340086051,727.18,16.67,43.6221,2
38896609,1606967757,cluster_295175045_340086020,539.49,16.67,32.3629,2
40046730,481695373,3144328383,82.09,16.6701,4.9244,2
40046731#0,481695396,cluster_256993752_481695401_533789219_533789220,288.42,13.89,20.7646,2
40046732#0,481695414,2120142957,76.98,8.33,9.2413,1
40046733#0,389902926,cluster_2465719590_2465719595_293459038,71.64,11.1101,6.4482,3
40046734#0,292190585,292190605,1326.3,16.67,79.5621,1
40046735#0,cluster_11970617681_1551209896,2140181671,65.61,27.7797,2.3618,2
40046736,290580949,12802051734,25.47,16.6699,1.5279,2
4018682#0,21305997,21305998,283.65,16.67,17.0156,3
404667162#0,293815259,328349815,60.76,11.1101,5.4689,1
404667162#3,328349815,330382425,83.07,11.1101,7.477,1
404667163#0,330382425,330382471,62.36,13.8899,4.4896,1
404667163#1,330382471,330382472,95.52,13.89,6.8769,1
404667163#11,295144808,297322888,129.72,13.89,9.3391,1
404667163#12,297322888,297322824,82.17,13.8899,5.9158,1
404667163#15,297322824,295144812,71.9,13.89,5.1764,1
404667163#2,330382472,299022720,77.69,13.8901,5.5932,1
404667163#4,299022720,cluster_293815262_334325599,70.84,13.8899,5.1001,1
404667163#8,cluster_293815262_334325599,295144808,52.57,13.8901,3.7847,1
40558339#0,cluster_287356562_334325617,cluster_1543766339_334325632,671.81,13.89,48.3665,2
40558340#1,cluster_286311093_334325650_4907687396_4907687397,12976074115,291.37,16.67,17.4787,2
405849920#0,4080014768,4080014775,70.67,4.17,16.9472,1
405849921#0,4080014767,4080014774,70.62,4.17,16.9353,1
405849922#0,4080014764,4080014772,70.52,4.17,16.9113,1
405849923#0,4080014770,4080014764,104.31,4.17,25.0144,1
405849923#2,4080014764,4080014767,35.46,4.17,8.5036,1
405849924#0,4080014769,4080014770,24.95,4.17,5.9832,1
405849924#1,4080014770,4080014772,33.69,4.17,8.0791,1
405849924#2,4080014772,4080014774,35.85,4.17,8.5971,1
405849924#3,4080014774,4080014775,37.05,4.17,8.8849,1
405849924#4,4080014775,4080014776,34.18,4.17,8.1966,1
405849924#5,4080014776,4080014777,43.63,4.17,10.4628,1
405849925#0,7978961180,4080014776,20.47,11.1099,1.8425,1
405852062#0,301490905,301490906,89.26,11.11,8.0342,1
406327107#0,2716390825,253262188,86.64,11.11,7.7984,2
406327726#0,250197359,6952902963,2.35,22.2117,0.1058,2
406327726#1,6952902963,542938148,151.44,22.2199,6.8155,1
406327726#7,542938148,cluster_250197382_338849141_6389831235,6.17,22.2182,0.2777,1
406327727#0,9442675972,250197386,61.53,13.89,4.4298,3
406327761#0,cluster_250197382_338849141_6389831235,250197487,6.49,13.8913,0.4672,2
406327762#0,250197487,250197490,127.42,13.89,9.1735,4
40855071#0,cluster_334325593_84075613,13105386589,326.22,16.67,19.5693,2
40855073#0,cluster_292443711_334325581,cluster_283267449_334325585,320.87,16.67,19.2484,2
40855073#2,cluster_283267449_334325585,cluster_334325593_84075613,360.35,16.67,21.6167,2
40855074,cluster_334325602_82831071,4895174142,276.93,16.67,16.6125,2
41013284#0,499953662,416222177,52.49,11.1099,4.7246,1
41013285#0,499953663,416285961,71.96,11.1101,6.477,1
41013287#0,499953666,499953667,50.39,11.1099,4.5356,1
41013288#0,299027491,420326318,57.82,13.89,4.1627,1
41013288#2,420326318,299027480,77.82,13.89,5.6026,1
41013289#0,499953675,299027491,58.55,13.8899,4.2153,1
41058260#0,500375328,421146123,128.35,11.11,11.5527,1
41168677#0,416210474,502840329,76.42,11.11,6.8785,1
41168679#0,363731229,443127184,125.36,11.11,11.2835,1
41168680#0,1621912299,363731229,49.25,11.1101,4.4329,1
41168698#0,443127200,416269081,80.76,13.8899,5.8143,1
41168699#0,502840361,1983147608,167.51,8.33,20.1092,1
41169444#0,21456894,cluster_287356568_4614303593,233.68,13.89,16.8236,1
41169446#0,293302282,298509028,114.22,13.89,8.2232,2
41169447#0,cluster_256993752_481695401_533789219_533789220,11970617687,409.25,13.89,29.4636,2
41169450#0,cluster_267812728_335616696,cluster_267812666_533789218,1045.0,11.11,94.0594,1
41183908#0,298584875,298584876,112.39,13.8901,8.0914,2
41183911#0,298584886,298584872,155.78,13.89,11.2153,2
41183911#4,298584872,297024118,99.65,13.8901,7.1742,2
41183911#7,297024118,293911986,88.0,13.89,6.3355,2
41183912#0,12803499336,298584875,62.57,13.8899,4.5047,3
41183913#0,295704964,297024108,139.81,11.11,12.5842,1
41183913#4,297024108,412859589,62.92,11.1099,5.6634,1
41183914#0,297024077,9448986030,90.12,11.11,8.1116,1
41183920#0,295699028,309711631,167.45,13.89,12.0554,1
41183921#0,283678986,411648963,170.67,13.89,12.2873,1
41183921#6,411648963,299045489,223.96,13.89,16.1238,1
41183922#0,499953663,499953662,59.15,11.1101,5.324,1
41183922#2,499953662,299045545,184.98,11.11,16.6499,1
41183922#4,299045545,442755853,140.33,11.11,12.631,1
414283943#0,250931959,4211155936,80.48,13.89,5.7941,2
414284068#0,408430803,252828860,80.51,11.11,7.2466,2
41864758#0,cluster_1721795850_517706752,517706745,91.47,8.33,10.9808,1
41864759#0,4711856139,332419679,13.12,22.2185,0.5905,1
41864768#0,517706895,517706896,74.36,11.1099,6.6931,1
4187061,338450665,24486661,1771.55,25.0,70.862,2
421340532#0,250197490,6091317342,91.0,13.8899,6.5515,3
421340960#0,9442600127,252828863,132.15,13.8901,9.514,1
421342687#0,256993301,1334076400,43.62,22.22,1.9631,1
421342688#0,253114357,256993301,96.14,11.11,8.6535,1
421916448,4216578875,252828918,29.2,22.2205,1.3141,2
424521825#0,297024112,297024109,39.78,11.1099,3.5806,1
424521825#2,297024109,297024108,276.28,11.11,24.8677,1
424521826#0,297024109,297024110,58.11,11.11,5.2304,1
424545774#0,408435628,256993289,43.75,11.11,3.9379,2
424546249#0,256993289,1983147608,88.96,22.22,4.0036,2
424546250#0,1983147608,502840361,0.2,22.2222,0.009,2
424546250#1,502840361,338450579,87.21,22.2202,3.9248,2
424546990#0,21456894,21456887,53.93,13.8902,3.8826,2
424547420#0,298584827,335820950,46.48,11.11,4.1836,2
424547423,298584852,9442600170,40.32,11.1099,3.6292,2
424547424#0,15434374,298584852,30.23,11.1099,2.721,1
424547481#0,293302282,9556778321,78.6,13.8901,5.6587,1
424550646#2,1946220905,293911986,62.76,11.1099,5.649,1
424631676#0,418988937,298584896,102.72,11.11,9.2457,1
424632442#0,295704951,8189608957,66.79,11.11,6.0117,1
424635156#0,300186055,300190242,94.28,11.1101,8.486,1
424635161#0,300190242,300190245,259.04,11.11,23.3159,1
425752469#0,299045451,4250580079,47.99,11.1101,4.3195,1
425795644#0,255942728,255942727,181.32,8.33,21.7671,1
